Measured X,Measured Y,J  X,J  Y,Jph1 X,Jph1 Y,Jph2 X,Jph2 Y,Jph3 X,Jph3 Y,Jph4 X,Jph4 Y,Jph5 X,Jph5 Y,Jph6 X,Jph6 Y,Jph7 X,Jph7 Y,Jph8 X,Jph8 Y,Jph9 X,Jph9 Y,Jph10 X,Jph10 Y
-9.7,0.11310719,-,-,-9.7,0.073004677,-9.7,0.10002653,-9.7,0.11608278,-9.7,0.13086936,-9.7,0.14862199,-9.7,0.15570238,-9.7,0.16489191,-9.7,0.17594768,-9.7,0.19620109,-9.7,0.23678769
-9.8,0.11304283,-,-,-9.8,0.073004677,-9.8,0.10002653,-9.8,0.11608278,-9.8,0.13086936,-9.8,0.14862199,-9.8,0.15570238,-9.8,0.16489191,-9.8,0.17594768,-9.8,0.19620109,-9.8,0.23678769
-9.9,0.11373423,-,-,-9.9,0.073004677,-9.9,0.10002653,-9.9,0.11608278,-9.9,0.13086936,-9.9,0.14862199,-9.9,0.15570238,-9.9,0.16489191,-9.9,0.17594768,-9.9,0.19620109,-9.9,0.23678769
-10,0.1133323,-,-,-10,0.073004677,-10,0.10002653,-10,0.11608278,-10,0.13086936,-10,0.14862199,-10,0.15570238,-10,0.16489191,-10,0.17594768,-10,0.19620109,-10,0.23678769
-10.1,0.11383548,-,-,-10.1,0.073004677,-10.1,0.10002653,-10.1,0.11608278,-10.1,0.13086936,-10.1,0.14862199,-10.1,0.15570238,-10.1,0.16489191,-10.1,0.17594768,-10.1,0.19620109,-10.1,0.23678769
-10.2,0.11369114,-,-,-10.2,0.073004677,-10.2,0.10002653,-10.2,0.11608278,-10.2,0.13086936,-10.2,0.14862199,-10.2,0.15570238,-10.2,0.16489191,-10.2,0.17594768,-10.2,0.19620109,-10.2,0.23678769
-10.3,0.11421869,-,-,-10.3,0.073004677,-10.3,0.10002653,-10.3,0.11608278,-10.3,0.13086936,-10.3,0.14862199,-10.3,0.15570238,-10.3,0.16489191,-10.3,0.17594768,-10.3,0.19620109,-10.3,0.23678769
-10.4,0.113939,-,-,-10.4,0.073004677,-10.4,0.10002653,-10.4,0.11608278,-10.4,0.13086936,-10.4,0.14862199,-10.4,0.15570238,-10.4,0.16489191,-10.4,0.17594768,-10.4,0.19620109,-10.4,0.23678769
-10.5,0.11413152,-,-,-10.5,0.073004677,-10.5,0.10002653,-10.5,0.11608278,-10.5,0.13086936,-10.5,0.14862199,-10.5,0.15570238,-10.5,0.16489191,-10.5,0.17594768,-10.5,0.19620109,-10.5,0.23678769
-10.6,0.11373034,-,-,-10.6,0.073004677,-10.6,0.10002653,-10.6,0.11608278,-10.6,0.13086936,-10.6,0.14862199,-10.6,0.15570238,-10.6,0.16489191,-10.6,0.17594768,-10.6,0.19620109,-10.6,0.23678769
-10.7,0.11417025,-,-,-10.7,0.073004677,-10.7,0.10002653,-10.7,0.11608278,-10.7,0.13086936,-10.7,0.14862199,-10.7,0.15570238,-10.7,0.16489191,-10.7,0.17594768,-10.7,0.19620109,-10.7,0.23678769
-10.8,0.11408775,-,-,-10.8,0.073004677,-10.8,0.10002653,-10.8,0.11608278,-10.8,0.13086936,-10.8,0.14862199,-10.8,0.15570238,-10.8,0.16489191,-10.8,0.17594768,-10.8,0.19620109,-10.8,0.23678769
-10.9,0.11405261,-,-,-10.9,0.073004677,-10.9,0.10002653,-10.9,0.11608278,-10.9,0.13086936,-10.9,0.14862199,-10.9,0.15570238,-10.9,0.16489191,-10.9,0.17594768,-10.9,0.19620109,-10.9,0.23678769
-11,0.11383745,-,-,-11,0.073004677,-11,0.10002653,-11,0.11608278,-11,0.13086936,-11,0.14862199,-11,0.15570238,-11,0.16489191,-11,0.17594768,-11,0.19620109,-11,0.23678769
-11.1,0.11451237,-,-,-11.1,0.073004677,-11.1,0.10002653,-11.1,0.11608278,-11.1,0.13086936,-11.1,0.14862199,-11.1,0.15570238,-11.1,0.16489191,-11.1,0.17594768,-11.1,0.19620109,-11.1,0.23678769
-11.2,0.11502131,-,-,-11.2,0.073004677,-11.2,0.10002653,-11.2,0.11608278,-11.2,0.13086936,-11.2,0.14862199,-11.2,0.15570238,-11.2,0.16489191,-11.2,0.17594768,-11.2,0.19620109,-11.2,0.23678769
-11.3,0.1146073,-,-,-11.3,0.073004677,-11.3,0.10002653,-11.3,0.11608278,-11.3,0.13086936,-11.3,0.14862199,-11.3,0.15570238,-11.3,0.16489191,-11.3,0.17594768,-11.3,0.19620109,-11.3,0.23678769
-11.4,0.11516439,-,-,-11.4,0.073004677,-11.4,0.10002653,-11.4,0.11608278,-11.4,0.13086936,-11.4,0.14862199,-11.4,0.15570238,-11.4,0.16489191,-11.4,0.17594768,-11.4,0.19620109,-11.4,0.23678769
-11.5,0.11511964,-,-,-11.5,0.073004677,-11.5,0.10002653,-11.5,0.11608278,-11.5,0.13086936,-11.5,0.14862199,-11.5,0.15570238,-11.5,0.16489191,-11.5,0.17594768,-11.5,0.19620109,-11.5,0.23678769
-11.6,0.11537109,-,-,-11.6,0.073004677,-11.6,0.10002653,-11.6,0.11608278,-11.6,0.13086936,-11.6,0.14862199,-11.6,0.15570238,-11.6,0.16489191,-11.6,0.17594768,-11.6,0.19620109,-11.6,0.23678769
-11.7,0.11516233,-,-,-11.7,0.073004677,-11.7,0.10002653,-11.7,0.11608278,-11.7,0.13086936,-11.7,0.14862199,-11.7,0.15570238,-11.7,0.16489191,-11.7,0.17594768,-11.7,0.19620109,-11.7,0.23678769
-11.8,0.11539766,-,-,-11.8,0.073004677,-11.8,0.10002653,-11.8,0.11608278,-11.8,0.13086936,-11.8,0.14862199,-11.8,0.15570238,-11.8,0.16489191,-11.8,0.17594768,-11.8,0.19620109,-11.8,0.23678769
-11.9,0.11563777,-,-,-11.9,0.073004677,-11.9,0.10002653,-11.9,0.11608278,-11.9,0.13086936,-11.9,0.14862199,-11.9,0.15570238,-11.9,0.16489191,-11.9,0.17594768,-11.9,0.19620109,-11.9,0.23678769
-12,0.11620437,-,-,-12,0.073004677,-12,0.10002653,-12,0.11608278,-12,0.13086936,-12,0.14862199,-12,0.15570238,-12,0.16489191,-12,0.17594768,-12,0.19620109,-12,0.23678769
-12.1,0.11570073,-,-,-12.1,0.073004677,-12.1,0.10002653,-12.1,0.11608278,-12.1,0.13086936,-12.1,0.14862199,-12.1,0.15570238,-12.1,0.16489191,-12.1,0.17594768,-12.1,0.19620109,-12.1,0.23678769
-12.2,0.11607642,-,-,-12.2,0.073004677,-12.2,0.10002653,-12.2,0.11608278,-12.2,0.13086936,-12.2,0.14862199,-12.2,0.15570238,-12.2,0.16489191,-12.2,0.17594768,-12.2,0.19620109,-12.2,0.23678769
-12.3,0.11627211,-,-,-12.3,0.073004677,-12.3,0.10002653,-12.3,0.11608278,-12.3,0.13086936,-12.3,0.14862199,-12.3,0.15570238,-12.3,0.16489191,-12.3,0.17594768,-12.3,0.19620109,-12.3,0.23678769
-12.4,0.11661247,-,-,-12.4,0.073004677,-12.4,0.10002653,-12.4,0.11608278,-12.4,0.13086936,-12.4,0.14862199,-12.4,0.15570238,-12.4,0.16489191,-12.4,0.17594768,-12.4,0.19620109,-12.4,0.23678769
-12.5,0.11641731,-,-,-12.5,0.073004677,-12.5,0.10002653,-12.5,0.11608278,-12.5,0.13086936,-12.5,0.14862199,-12.5,0.15570238,-12.5,0.16489191,-12.5,0.17594768,-12.5,0.19620109,-12.5,0.23678769
-12.6,0.11691567,-,-,-12.6,0.073004677,-12.6,0.10002653,-12.6,0.11608278,-12.6,0.13086936,-12.6,0.14862199,-12.6,0.15570238,-12.6,0.16489191,-12.6,0.17594768,-12.6,0.19620109,-12.6,0.23678769
-12.7,0.11655094,-,-,-12.7,0.073004677,-12.7,0.10002653,-12.7,0.11608278,-12.7,0.13086936,-12.7,0.14862199,-12.7,0.15570238,-12.7,0.16489191,-12.7,0.17594768,-12.7,0.19620109,-12.7,0.23678769
-12.8,0.11752191,-,-,-12.8,0.073004677,-12.8,0.10002653,-12.8,0.11608278,-12.8,0.13086936,-12.8,0.14862199,-12.8,0.15570238,-12.8,0.16489191,-12.8,0.17594768,-12.8,0.19620109,-12.8,0.23678769
-12.9,0.11706745,-,-,-12.9,0.073004677,-12.9,0.10002653,-12.9,0.11608278,-12.9,0.13086936,-12.9,0.14862199,-12.9,0.15570238,-12.9,0.16489191,-12.9,0.17594768,-12.9,0.19620109,-12.9,0.23678769
-13,0.11746042,-,-,-13,0.073004677,-13,0.10002653,-13,0.11608278,-13,0.13086936,-13,0.14862199,-13,0.15570238,-13,0.16489191,-13,0.17594768,-13,0.19620109,-13,0.23678769
-13.1,0.11729212,-,-,-13.1,0.073004677,-13.1,0.10002653,-13.1,0.11608278,-13.1,0.13086936,-13.1,0.14862199,-13.1,0.15570238,-13.1,0.16489191,-13.1,0.17594768,-13.1,0.19620109,-13.1,0.23678769
-13.2,0.11729469,-,-,-13.2,0.073004677,-13.2,0.10002653,-13.2,0.11608278,-13.2,0.13086936,-13.2,0.14862199,-13.2,0.15570238,-13.2,0.16489191,-13.2,0.17594768,-13.2,0.19620109,-13.2,0.23678769
-13.3,0.11781645,-,-,-13.3,0.073004677,-13.3,0.10002653,-13.3,0.11608278,-13.3,0.13086936,-13.3,0.14862199,-13.3,0.15570238,-13.3,0.16489191,-13.3,0.17594768,-13.3,0.19620109,-13.3,0.23678769
-13.4,0.11776522,-,-,-13.4,0.073004677,-13.4,0.10002653,-13.4,0.11608278,-13.4,0.13086936,-13.4,0.14862199,-13.4,0.15570238,-13.4,0.16489191,-13.4,0.17594768,-13.4,0.19620109,-13.4,0.23678769
-13.5,0.11844198,-,-,-13.5,0.073004677,-13.5,0.10002653,-13.5,0.11608278,-13.5,0.13086936,-13.5,0.14862199,-13.5,0.15570238,-13.5,0.16489191,-13.5,0.17594768,-13.5,0.19620109,-13.5,0.23678769
-13.6,0.11851278,-,-,-13.6,0.073004677,-13.6,0.10002653,-13.6,0.11608278,-13.6,0.13086936,-13.6,0.14862199,-13.6,0.15570238,-13.6,0.16489191,-13.6,0.17594768,-13.6,0.19620109,-13.6,0.23678769
-13.7,0.11903427,-,-,-13.7,0.073004677,-13.7,0.10002653,-13.7,0.11608278,-13.7,0.13086936,-13.7,0.14862199,-13.7,0.15570238,-13.7,0.16489191,-13.7,0.17594768,-13.7,0.19620109,-13.7,0.23678769
-13.8,0.11884325,-,-,-13.8,0.073004677,-13.8,0.10002653,-13.8,0.11608278,-13.8,0.13086936,-13.8,0.14862199,-13.8,0.15570238,-13.8,0.16489191,-13.8,0.17594768,-13.8,0.19620109,-13.8,0.23678769
-13.9,0.11890481,-,-,-13.9,0.073004677,-13.9,0.10002653,-13.9,0.11608278,-13.9,0.13086936,-13.9,0.14862199,-13.9,0.15570238,-13.9,0.16489191,-13.9,0.17594768,-13.9,0.19620109,-13.9,0.23678769
-14,0.11992961,-,-,-14,0.073004677,-14,0.10002653,-14,0.11608278,-14,0.13086936,-14,0.14862199,-14,0.15570238,-14,0.16489191,-14,0.17594768,-14,0.19620109,-14,0.23678769
-14.1,0.12018047,-,-,-14.1,0.073004677,-14.1,0.10002653,-14.1,0.11608278,-14.1,0.13086936,-14.1,0.14862199,-14.1,0.15570238,-14.1,0.16489191,-14.1,0.17594768,-14.1,0.19620109,-14.1,0.23678769
-14.2,0.11987878,-,-,-14.2,0.073004677,-14.2,0.10002653,-14.2,0.11608278,-14.2,0.13086936,-14.2,0.14862199,-14.2,0.15570238,-14.2,0.16489191,-14.2,0.17594768,-14.2,0.19620109,-14.2,0.23678769
-14.3,0.12044545,-,-,-14.3,0.073004677,-14.3,0.10002653,-14.3,0.11608278,-14.3,0.13086936,-14.3,0.14862199,-14.3,0.15570238,-14.3,0.16489191,-14.3,0.17594768,-14.3,0.19620109,-14.3,0.23678769
-14.4,0.12045414,-,-,-14.4,0.073004677,-14.4,0.10002653,-14.4,0.11608278,-14.4,0.13086936,-14.4,0.14862199,-14.4,0.15570238,-14.4,0.16489191,-14.4,0.17594768,-14.4,0.19620109,-14.4,0.23678769
-14.5,0.12126217,-,-,-14.5,0.073004677,-14.5,0.10002653,-14.5,0.11608278,-14.5,0.13086936,-14.5,0.14862199,-14.5,0.15570238,-14.5,0.16489191,-14.5,0.17594768,-14.5,0.19620109,-14.5,0.23678769
-14.6,0.12188741,-,-,-14.6,0.073004677,-14.6,0.10002653,-14.6,0.11608278,-14.6,0.13086936,-14.6,0.14862199,-14.6,0.15570238,-14.6,0.16489191,-14.6,0.17594768,-14.6,0.19620109,-14.6,0.23678769
-14.7,0.12186812,-,-,-14.7,0.073004677,-14.7,0.10002653,-14.7,0.11608278,-14.7,0.13086936,-14.7,0.14862199,-14.7,0.15570238,-14.7,0.16489191,-14.7,0.17594768,-14.7,0.19620109,-14.7,0.23678769
-14.8,0.12233808,-,-,-14.8,0.073004677,-14.8,0.10002653,-14.8,0.11608278,-14.8,0.13086936,-14.8,0.14862199,-14.8,0.15570238,-14.8,0.16489191,-14.8,0.17594768,-14.8,0.19620109,-14.8,0.23678769
-14.9,0.12279152,-,-,-14.9,0.073004677,-14.9,0.10002653,-14.9,0.11608278,-14.9,0.13086936,-14.9,0.14862199,-14.9,0.15570238,-14.9,0.16489191,-14.9,0.17594768,-14.9,0.19620109,-14.9,0.23678769
-15,0.12331913,-,-,-15,0.073004677,-15,0.10002653,-15,0.11608278,-15,0.13086936,-15,0.14862199,-15,0.15570238,-15,0.16489191,-15,0.17594768,-15,0.19620109,-15,0.23678769
-15.1,0.12373534,-,-,-15.1,0.073004677,-15.1,0.10002653,-15.1,0.11608278,-15.1,0.13086936,-15.1,0.14862199,-15.1,0.15570238,-15.1,0.16489191,-15.1,0.17594768,-15.1,0.19620109,-15.1,0.23678769
-15.2,0.12493947,-,-,-15.2,0.073004677,-15.2,0.10002653,-15.2,0.11608278,-15.2,0.13086936,-15.2,0.14862199,-15.2,0.15570238,-15.2,0.16489191,-15.2,0.17594768,-15.2,0.19620109,-15.2,0.23678769
-15.3,0.1250315,-,-,-15.3,0.073004677,-15.3,0.10002653,-15.3,0.11608278,-15.3,0.13086936,-15.3,0.14862199,-15.3,0.15570238,-15.3,0.16489191,-15.3,0.17594768,-15.3,0.19620109,-15.3,0.23678769
-15.4,0.12572358,-,-,-15.4,0.073004677,-15.4,0.10002653,-15.4,0.11608278,-15.4,0.13086936,-15.4,0.14862199,-15.4,0.15570238,-15.4,0.16489191,-15.4,0.17594768,-15.4,0.19620109,-15.4,0.23678769
-15.5,0.1261193,-,-,-15.5,0.073004677,-15.5,0.10002653,-15.5,0.11608278,-15.5,0.13086936,-15.5,0.14862199,-15.5,0.15570238,-15.5,0.16489191,-15.5,0.17594768,-15.5,0.19620109,-15.5,0.23678769
-15.6,0.12676825,-,-,-15.6,0.073004677,-15.6,0.10002653,-15.6,0.11608278,-15.6,0.13086936,-15.6,0.14862199,-15.6,0.15570238,-15.6,0.16489191,-15.6,0.17594768,-15.6,0.19620109,-15.6,0.23678769
-15.7,0.12668134,-,-,-15.7,0.073004677,-15.7,0.10002653,-15.7,0.11608278,-15.7,0.13086936,-15.7,0.14862199,-15.7,0.15570238,-15.7,0.16489191,-15.7,0.17594768,-15.7,0.19620109,-15.7,0.23678769
-15.8,0.12655992,-,-,-15.8,0.073004677,-15.8,0.10002653,-15.8,0.11608278,-15.8,0.13086936,-15.8,0.14862199,-15.8,0.15570238,-15.8,0.16489191,-15.8,0.17594768,-15.8,0.19620109,-15.8,0.23678769
-15.9,0.12634853,-,-,-15.9,0.073004677,-15.9,0.10002653,-15.9,0.11608278,-15.9,0.13086936,-15.9,0.14862199,-15.9,0.15570238,-15.9,0.16489191,-15.9,0.17594768,-15.9,0.19620109,-15.9,0.23678769
-16,0.12680392,-,-,-16,0.073004677,-16,0.10002653,-16,0.11608278,-16,0.13086936,-16,0.14862199,-16,0.15570238,-16,0.16489191,-16,0.17594768,-16,0.19620109,-16,0.23678769
-16.1,0.12706542,-,-,-16.1,0.073004677,-16.1,0.10002653,-16.1,0.11608278,-16.1,0.13086936,-16.1,0.14862199,-16.1,0.15570238,-16.1,0.16489191,-16.1,0.17594768,-16.1,0.19620109,-16.1,0.23678769
-16.2,0.12666758,-,-,-16.2,0.073004677,-16.2,0.10002653,-16.2,0.11608278,-16.2,0.13086936,-16.2,0.14862199,-16.2,0.15570238,-16.2,0.16489191,-16.2,0.17594768,-16.2,0.19620109,-16.2,0.23678769
-16.3,0.126911,-,-,-16.3,0.073004677,-16.3,0.10002653,-16.3,0.11608278,-16.3,0.13086936,-16.3,0.14862199,-16.3,0.15570238,-16.3,0.16489191,-16.3,0.17594768,-16.3,0.19620109,-16.3,0.23678769
-16.4,0.12697197,-,-,-16.4,0.073004677,-16.4,0.10002653,-16.4,0.11608278,-16.4,0.13086936,-16.4,0.14862199,-16.4,0.15570238,-16.4,0.16489191,-16.4,0.17594768,-16.4,0.19620109,-16.4,0.23678769
-16.5,0.12651456,-,-,-16.5,0.073004677,-16.5,0.10002653,-16.5,0.11608278,-16.5,0.13086936,-16.5,0.14862199,-16.5,0.15570238,-16.5,0.16489191,-16.5,0.17594768,-16.5,0.19620109,-16.5,0.23678769
-16.6,0.12678869,-,-,-16.6,0.073004677,-16.6,0.10002653,-16.6,0.11608278,-16.6,0.13086936,-16.6,0.14862199,-16.6,0.15570238,-16.6,0.16489191,-16.6,0.17594768,-16.6,0.19620109,-16.6,0.23678769
-16.7,0.12684287,-,-,-16.7,0.073004677,-16.7,0.10002653,-16.7,0.11608278,-16.7,0.13086936,-16.7,0.14862199,-16.7,0.15570238,-16.7,0.16489191,-16.7,0.17594768,-16.7,0.19620109,-16.7,0.23678769
-16.8,0.12672236,-,-,-16.8,0.073004677,-16.8,0.10002653,-16.8,0.11608278,-16.8,0.13086936,-16.8,0.14862199,-16.8,0.15570238,-16.8,0.16489191,-16.8,0.17594768,-16.8,0.19620109,-16.8,0.23678769
-16.9,0.12691587,-,-,-16.9,0.073004677,-16.9,0.10002653,-16.9,0.11608278,-16.9,0.13086936,-16.9,0.14862199,-16.9,0.15570238,-16.9,0.16489191,-16.9,0.17594768,-16.9,0.19620109,-16.9,0.23678769
-17,0.12670645,-,-,-17,0.073004677,-17,0.10002653,-17,0.11608278,-17,0.13086936,-17,0.14862199,-17,0.15570238,-17,0.16489191,-17,0.17594768,-17,0.19620109,-17,0.23678769
-17.1,0.12697761,-,-,-17.1,0.073004677,-17.1,0.10002653,-17.1,0.11608278,-17.1,0.13086936,-17.1,0.14862199,-17.1,0.15570238,-17.1,0.16489191,-17.1,0.17594768,-17.1,0.19620109,-17.1,0.23678769
-17.2,0.12743119,-,-,-17.2,0.073004677,-17.2,0.10002653,-17.2,0.11608278,-17.2,0.13086936,-17.2,0.14862199,-17.2,0.15570238,-17.2,0.16489191,-17.2,0.17594768,-17.2,0.19620109,-17.2,0.23678769
-17.3,0.12695128,-,-,-17.3,0.073004677,-17.3,0.10002653,-17.3,0.11608278,-17.3,0.13086936,-17.3,0.14862199,-17.3,0.15570238,-17.3,0.16489191,-17.3,0.17594768,-17.3,0.19620109,-17.3,0.23678769
-17.4,0.12746422,-,-,-17.4,0.073004677,-17.4,0.10002653,-17.4,0.11608278,-17.4,0.13086936,-17.4,0.14862199,-17.4,0.15570238,-17.4,0.16489191,-17.4,0.17594768,-17.4,0.19620109,-17.4,0.23678769
-17.5,0.12717405,-,-,-17.5,0.073004677,-17.5,0.10002653,-17.5,0.11608278,-17.5,0.13086936,-17.5,0.14862199,-17.5,0.15570238,-17.5,0.16489191,-17.5,0.17594768,-17.5,0.19620109,-17.5,0.23678769
-17.6,0.12719573,-,-,-17.6,0.073004677,-17.6,0.10002653,-17.6,0.11608278,-17.6,0.13086936,-17.6,0.14862199,-17.6,0.15570238,-17.6,0.16489191,-17.6,0.17594768,-17.6,0.19620109,-17.6,0.23678769
-17.7,0.12734019,-,-,-17.7,0.073004677,-17.7,0.10002653,-17.7,0.11608278,-17.7,0.13086936,-17.7,0.14862199,-17.7,0.15570238,-17.7,0.16489191,-17.7,0.17594768,-17.7,0.19620109,-17.7,0.23678769
-17.8,0.12762173,-,-,-17.8,0.073004677,-17.8,0.10002653,-17.8,0.11608278,-17.8,0.13086936,-17.8,0.14862199,-17.8,0.15570238,-17.8,0.16489191,-17.8,0.17594768,-17.8,0.19620109,-17.8,0.23678769
-17.9,0.12722753,-,-,-17.9,0.073004677,-17.9,0.10002653,-17.9,0.11608278,-17.9,0.13086936,-17.9,0.14862199,-17.9,0.15570238,-17.9,0.16489191,-17.9,0.17594768,-17.9,0.19620109,-17.9,0.23678769
-18,0.1277072,-,-,-18,0.073004677,-18,0.10002653,-18,0.11608278,-18,0.13086936,-18,0.14862199,-18,0.15570238,-18,0.16489191,-18,0.17594768,-18,0.19620109,-18,0.23678769
-18.1,0.12747822,-,-,-18.1,0.073004677,-18.1,0.10002653,-18.1,0.11608278,-18.1,0.13086936,-18.1,0.14862199,-18.1,0.15570238,-18.1,0.16489191,-18.1,0.17594768,-18.1,0.19620109,-18.1,0.23678769
-18.2,0.12789348,-,-,-18.2,0.073004677,-18.2,0.10002653,-18.2,0.11608278,-18.2,0.13086936,-18.2,0.14862199,-18.2,0.15570238,-18.2,0.16489191,-18.2,0.17594768,-18.2,0.19620109,-18.2,0.23678769
-18.3,0.12723375,-,-,-18.3,0.073004677,-18.3,0.10002653,-18.3,0.11608278,-18.3,0.13086936,-18.3,0.14862199,-18.3,0.15570238,-18.3,0.16489191,-18.3,0.17594768,-18.3,0.19620109,-18.3,0.23678769
-18.4,0.12780897,-,-,-18.4,0.073004677,-18.4,0.10002653,-18.4,0.11608278,-18.4,0.13086936,-18.4,0.14862199,-18.4,0.15570238,-18.4,0.16489191,-18.4,0.17594768,-18.4,0.19620109,-18.4,0.23678769
-18.5,0.12738053,-,-,-18.5,0.073004677,-18.5,0.10002653,-18.5,0.11608278,-18.5,0.13086936,-18.5,0.14862199,-18.5,0.15570238,-18.5,0.16489191,-18.5,0.17594768,-18.5,0.19620109,-18.5,0.23678769
-18.6,0.12740428,-,-,-18.6,0.073004677,-18.6,0.10002653,-18.6,0.11608278,-18.6,0.13086936,-18.6,0.14862199,-18.6,0.15570238,-18.6,0.16489191,-18.6,0.17594768,-18.6,0.19620109,-18.6,0.23678769
-18.7,0.12712177,-,-,-18.7,0.073004677,-18.7,0.10002653,-18.7,0.11608278,-18.7,0.13086936,-18.7,0.14862199,-18.7,0.15570238,-18.7,0.16489191,-18.7,0.17594768,-18.7,0.19620109,-18.7,0.23678769
-18.8,0.12701166,-,-,-18.8,0.073004677,-18.8,0.10002653,-18.8,0.11608278,-18.8,0.13086936,-18.8,0.14862199,-18.8,0.15570238,-18.8,0.16489191,-18.8,0.17594768,-18.8,0.19620109,-18.8,0.23678769
-18.9,0.12783094,-,-,-18.9,0.073004677,-18.9,0.10002653,-18.9,0.11608278,-18.9,0.13086936,-18.9,0.14862199,-18.9,0.15570238,-18.9,0.16489191,-18.9,0.17594768,-18.9,0.19620109,-18.9,0.23678769
-19,0.12787159,-,-,-19,0.073004677,-19,0.10002653,-19,0.11608278,-19,0.13086936,-19,0.14862199,-19,0.15570238,-19,0.16489191,-19,0.17594768,-19,0.19620109,-19,0.23678769
-19.1,0.12758205,-,-,-19.1,0.073004677,-19.1,0.10002653,-19.1,0.11608278,-19.1,0.13086936,-19.1,0.14862199,-19.1,0.15570238,-19.1,0.16489191,-19.1,0.17594768,-19.1,0.19620109,-19.1,0.23678769
-19.2,0.12743013,-,-,-19.2,0.073004677,-19.2,0.10002653,-19.2,0.11608278,-19.2,0.13086936,-19.2,0.14862199,-19.2,0.15570238,-19.2,0.16489191,-19.2,0.17594768,-19.2,0.19620109,-19.2,0.23678769
-19.3,0.1279122,-,-,-19.3,0.073004677,-19.3,0.10002653,-19.3,0.11608278,-19.3,0.13086936,-19.3,0.14862199,-19.3,0.15570238,-19.3,0.16489191,-19.3,0.17594768,-19.3,0.19620109,-19.3,0.23678769
-19.4,0.12837591,-,-,-19.4,0.073004677,-19.4,0.10002653,-19.4,0.11608278,-19.4,0.13086936,-19.4,0.14862199,-19.4,0.15570238,-19.4,0.16489191,-19.4,0.17594768,-19.4,0.19620109,-19.4,0.23678769
-19.5,0.12858503,-,-,-19.5,0.073004677,-19.5,0.10002653,-19.5,0.11608278,-19.5,0.13086936,-19.5,0.14862199,-19.5,0.15570238,-19.5,0.16489191,-19.5,0.17594768,-19.5,0.19620109,-19.5,0.23678769
-19.6,0.12874213,-,-,-19.6,0.073004677,-19.6,0.10002653,-19.6,0.11608278,-19.6,0.13086936,-19.6,0.14862199,-19.6,0.15570238,-19.6,0.16489191,-19.6,0.17594768,-19.6,0.19620109,-19.6,0.23678769
-19.7,0.12914691,-,-,-19.7,0.073004677,-19.7,0.10002653,-19.7,0.11608278,-19.7,0.13086936,-19.7,0.14862199,-19.7,0.15570238,-19.7,0.16489191,-19.7,0.17594768,-19.7,0.19620109,-19.7,0.23678769
-19.8,0.12939059,-,-,-19.8,0.073004677,-19.8,0.10002653,-19.8,0.11608278,-19.8,0.13086936,-19.8,0.14862199,-19.8,0.15570238,-19.8,0.16489191,-19.8,0.17594768,-19.8,0.19620109,-19.8,0.23678769
-19.9,0.13008222,-,-,-19.9,0.073004677,-19.9,0.10002653,-19.9,0.11608278,-19.9,0.13086936,-19.9,0.14862199,-19.9,0.15570238,-19.9,0.16489191,-19.9,0.17594768,-19.9,0.19620109,-19.9,0.23678769
-20,0.13004084,-,-,-20,0.073004677,-20,0.10002653,-20,0.11608278,-20,0.13086936,-20,0.14862199,-20,0.15570238,-20,0.16489191,-20,0.17594768,-20,0.19620109,-20,0.23678769
-20.1,0.13068567,-,-,-20.1,0.073004677,-20.1,0.10002653,-20.1,0.11608278,-20.1,0.13086936,-20.1,0.14862199,-20.1,0.15570238,-20.1,0.16489191,-20.1,0.17594768,-20.1,0.19620109,-20.1,0.23678769
-20.2,0.13105833,-,-,-20.2,0.073004677,-20.2,0.10002653,-20.2,0.11608278,-20.2,0.13086936,-20.2,0.14862199,-20.2,0.15570238,-20.2,0.16489191,-20.2,0.17594768,-20.2,0.19620109,-20.2,0.23678769
-20.3,0.13175112,-,-,-20.3,0.073004677,-20.3,0.10002653,-20.3,0.11608278,-20.3,0.13086936,-20.3,0.14862199,-20.3,0.15570238,-20.3,0.16489191,-20.3,0.17594768,-20.3,0.19620109,-20.3,0.23678769
-20.4,0.13194084,-,-,-20.4,0.073004677,-20.4,0.10002653,-20.4,0.11608278,-20.4,0.13086936,-20.4,0.14862199,-20.4,0.15570238,-20.4,0.16489191,-20.4,0.17594768,-20.4,0.19620109,-20.4,0.23678769
-20.5,0.13269472,-,-,-20.5,0.073004677,-20.5,0.10002653,-20.5,0.11608278,-20.5,0.13086936,-20.5,0.14862199,-20.5,0.15570238,-20.5,0.16489191,-20.5,0.17594768,-20.5,0.19620109,-20.5,0.23678769
-20.6,0.13374478,-,-,-20.6,0.073004677,-20.6,0.10002653,-20.6,0.11608278,-20.6,0.13086936,-20.6,0.14862199,-20.6,0.15570238,-20.6,0.16489191,-20.6,0.17594768,-20.6,0.19620109,-20.6,0.23678769
-20.7,0.1334217,-,-,-20.7,0.073004677,-20.7,0.10002653,-20.7,0.11608278,-20.7,0.13086936,-20.7,0.14862199,-20.7,0.15570238,-20.7,0.16489191,-20.7,0.17594768,-20.7,0.19620109,-20.7,0.23678769
-20.8,0.13462497,-,-,-20.8,0.073004677,-20.8,0.10002653,-20.8,0.11608278,-20.8,0.13086936,-20.8,0.14862199,-20.8,0.15570238,-20.8,0.16489191,-20.8,0.17594768,-20.8,0.19620109,-20.8,0.23678769
